-5.05050505051 1.82090096165e-63
-4.94949494949 5.07103402896e-60
-4.84848484848 1.04615624291e-56
-4.74747474747 1.60812221207e-53
-4.64646464646 1.8522812598e-50
-4.54545454545 1.60778237958e-47
-4.44444444444 1.05774168303e-44
-4.34343434343 5.30517994841e-42
-4.24242424242 2.04061594109e-39
-4.14141414141 6.05575311792e-37
-4.0404040404 1.39492819111e-34
-3.93939393939 2.50934954368e-32
-3.83838383838 3.54693943674e-30
-3.73737373737 3.96358017138e-28
-3.63636363636 3.52300641055e-26
-3.53535353535 2.50592661334e-24
-3.43434343434 1.43506560993e-22
-3.33333333333 6.6561409165e-21
-3.23232323232 2.51534706388e-19
-3.13131313131 7.79030025403e-18
-3.0303030303 1.98896920176e-16
-2.92929292929 4.21055353454e-15
-2.82828282828 7.43349982343e-14
-2.72727272727 1.10074221499e-12
-2.62626262626 1.37500417023e-11
-2.52525252525 1.45724494653e-10
-2.42424242424 1.31781461246e-09
-2.32323232323 1.02271325479e-08
-2.22222222222 6.8504534552e-08
-2.12121212121 3.98330479872e-07
-2.0202020202 2.02220444987e-06
-1.91919191919 9.01504978969e-06
-1.81818181818 3.54962269708e-05
-1.71717171717 0.000124159724041
-1.61616161616 0.000388042642461
-1.51515151515 0.00108991759359
-1.41414141414 0.00276716454252
-1.31313131313 0.00638714925786
-1.21212121212 0.0134803218615
-1.11111111111 0.026162849098
-1.0101010101 0.0469573762025
-0.909090909091 0.0783720222695
-0.808080808081 0.122295655113
-0.707070707071 0.179367303644
-0.606060606061 0.24852218743
-0.505050505051 0.326874847781
-0.40404040404 0.409988071304
-0.30303030303 0.492449091304
-0.20202020202 0.5685895358
-0.10101010101 0.633171839594
0.0 0.681913530515
0.10101010101 0.711798459544
0.20202020202 0.721194412375
0.30303030303 0.709836649704
0.40404040404 0.678741615225
0.505050505051 0.630092723694
0.606060606061 0.567105701039
0.707070707071 0.493850147177
0.808080808081 0.414990006654
0.909090909091 0.335416518944
1.0101010101 0.259783001278
1.11111111111 0.192000857508
1.21212121212 0.134799693837
1.31313131313 0.0894669496496
1.41414141414 0.0558484451681
1.51515151515 0.032616295168
1.61616161616 0.0177241627918
1.71717171717 0.00891219303939
1.81818181818 0.00412317772895
1.91919191919 0.00174509993528
2.0202020202 0.000671802209233
2.12121212121 0.000233869966599
2.22222222222 7.31966011522e-05
2.32323232323 2.04766682753e-05
2.42424242424 5.09035974361e-06
2.52525252525 1.11797051372e-06
2.62626262626 2.15665988302e-07
2.72727272727 3.63316521978e-08
2.82828282828 5.31410365412e-09
2.92929292929 6.70983394106e-10
3.0303030303 7.27162302231e-11
3.13131313131 6.7250226074e-12
3.23232323232 5.27722873371e-13
3.33333333333 3.49360879096e-14
3.43434343434 1.93999969969e-15
3.53535353535 8.98429690769e-17
3.63636363636 3.44990622263e-18
3.73737373737 1.09205199301e-19
3.83838383838 2.8330063892e-21
3.93939393939 5.98764792067e-23
4.0404040404 1.02490827376e-24
4.14141414141 1.41230449112e-26
4.24242424242 1.55725923547e-28
4.34343434343 1.36565248557e-30
4.44444444444 9.46697024518e-33
4.54545454545 5.15598573884e-35
4.64646464646 2.19271304036e-37
4.74747474747 7.23719935831e-40
4.84848484848 1.84266209768e-42
4.94949494949 3.59749813215e-45
5.05050505051 5.34609419637e-48
